"Time","Value"
10490,1.0581
10491,1.0616
10492,1.0651
10493,1.0685
10494,1.0719
10495,1.0753
10496,1.0785
10497,1.0818
10498,1.085
10499,1.0881
10500,1.0912
10501,1.0942
10502,1.0972
10503,1.1002
10504,1.1031
10505,1.1059
10506,1.1088
10507,1.1115
10508,1.1143
10509,1.1169
10510,1.1196
10511,1.1222
10512,1.1247
10513,1.1272
10514,1.1297
10515,1.1321
10516,1.1345
10517,1.1368
10518,1.1391
10519,1.1414
10520,1.1436
10521,1.1458
10522,1.1479
10523,1.15
10524,1.1521
10525,1.1541
10526,1.1561
10527,1.158
10528,1.1599
10529,1.1617
10530,1.1636
10531,1.1654
10532,1.1671
10533,1.1688
10534,1.1705
10535,1.1721
10536,1.1737
10537,1.1753
10538,1.1768
10539,1.1783
10540,1.1798
10541,1.1812
10542,1.1826
10543,1.184
10544,1.1853
10545,1.1866
10546,1.1879
10547,1.1892
10548,1.1904
10549,1.1916
10550,1.1927
10551,1.1939
10552,1.195
10553,1.1961
10554,1.1972
10555,1.1983
10556,1.1993
10557,1.2003
10558,1.2014
10559,1.2024
10560,1.2034
10561,1.2043
10562,1.2053
10563,1.2063
10564,1.2072
10565,1.2082
10566,1.2091
10567,1.2101
10568,1.2111
10569,1.212
10570,1.213
10571,1.214
10572,1.215
10573,1.216
10574,1.217
10575,1.218
10576,1.2191
10577,1.2201
10578,1.2212
10579,1.2224
10580,1.2235
10581,1.2247
10582,1.2259
10583,1.2271
10584,1.2284
10585,1.2297
10586,1.231
10587,1.2324
10588,1.2338
10589,1.2353
10590,1.2367
10591,1.2383
10592,1.2398
10593,1.2414
10594,1.243
10595,1.2447
10596,1.2464
10597,1.2481
10598,1.2498
10599,1.2516
10600,1.2533
10601,1.2551
10602,1.2569
10603,1.2588
10604,1.2606
10605,1.2624
10606,1.2642
10607,1.266
10608,1.2678
10609,1.2695
10610,1.2713
10611,1.2729
10612,1.2746
10613,1.2762
10614,1.2777
10615,1.2792
10616,1.2806
10617,1.2819
10618,1.2831
10619,1.2843
10620,1.2853
10621,1.2862
10622,1.287
10623,1.2877
10624,1.2883
10625,1.2888
10626,1.2891
10627,1.2892
10628,1.2893
10629,1.2891
10630,1.2889
10631,1.2884
10632,1.2879
10633,1.2871
10634,1.2862
10635,1.2852
10636,1.284
10637,1.2826
10638,1.2811
10639,1.2794
10640,1.2775
10641,1.2755
10642,1.2733
10643,1.271
10644,1.2685
10645,1.2659
10646,1.2631
10647,1.2602
10648,1.2572
10649,1.254
10650,1.2506
10651,1.2472
10652,1.2436
10653,1.2399
10654,1.2361
10655,1.2321
10656,1.2281
10657,1.2239
10658,1.2196
10659,1.2153
10660,1.2108
10661,1.2063
10662,1.2016
10663,1.1969
10664,1.1921
10665,1.1872
10666,1.1822
10667,1.1772
10668,1.1721
10669,1.167
10670,1.1618
10671,1.1565
10672,1.1512
10673,1.1458
10674,1.1404
10675,1.1349
10676,1.1294
10677,1.1239
10678,1.1183
10679,1.1127
10680,1.1071
10681,1.1014
10682,1.0958
10683,1.0901
10684,1.0843
10685,1.0786
10686,1.0729
10687,1.0671
10688,1.0613
10689,1.0555
10690,1.0498
10691,1.044
10692,1.0382
10693,1.0324
10694,1.0266
10695,1.0208
10696,1.015
10697,1.0092
10698,1.0035
10699,0.99769
10700,0.99193
10701,0.98619
10702,0.98046
10703,0.97474
10704,0.96904
10705,0.96336
10706,0.95769
10707,0.95204
10708,0.94641
10709,0.9408
10710,0.93521
10711,0.92964
10712,0.9241
10713,0.91858
10714,0.91308
10715,0.90761
10716,0.90216
10717,0.89674
10718,0.89135
10719,0.88598
10720,0.88064
10721,0.87533
10722,0.87005
10723,0.8648
10724,0.85957
10725,0.85438
10726,0.84921
10727,0.84407
10728,0.83897
10729,0.83389
10730,0.82884
10731,0.82383
10732,0.81884
10733,0.81388
10734,0.80896
10735,0.80406
10736,0.79919
10737,0.79435
10738,0.78954
10739,0.78476
10740,0.78001
10741,0.77529
10742,0.7706
10743,0.76593
10744,0.76129
10745,0.75667
10746,0.75208
10747,0.74752
10748,0.74298
10749,0.73847
10750,0.73398
10751,0.72952
10752,0.72507
10753,0.72065
10754,0.71625
10755,0.71187
10756,0.70751
10757,0.70317
10758,0.69885
10759,0.69455
10760,0.69026
10761,0.686
10762,0.68175
10763,0.67751
10764,0.67329
10765,0.66909
10766,0.6649
10767,0.66073
10768,0.65657
10769,0.65242
10770,0.64829
10771,0.64418
10772,0.64007
10773,0.63598
10774,0.63191
10775,0.62785
10776,0.6238
10777,0.61977
10778,0.61576
10779,0.61176
10780,0.60778
10781,0.60381
10782,0.59986
10783,0.59593
10784,0.59202
10785,0.58813
10786,0.58426
10787,0.58041
10788,0.57659
10789,0.57278
10790,0.56901
10791,0.56526
10792,0.56153
10793,0.55784
10794,0.55417
10795,0.55054
10796,0.54694
10797,0.54337
10798,0.53984
10799,0.53634
10800,0.53289
10801,0.52947
10802,0.52609
10803,0.52276
10804,0.51947
10805,0.51622
10806,0.51302
10807,0.50988
10808,0.50678
10809,0.50373
10810,0.50074
10811,0.49781
10812,0.49493
10813,0.49211
10814,0.48936
10815,0.48667
10816,0.48404
10817,0.48148
10818,0.479
10819,0.47658
10820,0.47424
10821,0.47198
10822,0.4698
10823,0.4677
10824,0.46568
10825,0.46375
10826,0.46191
10827,0.46017
10828,0.45852
10829,0.45697
10830,0.45552
10831,0.45418
10832,0.45295
10833,0.45183
10834,0.45083
10835,0.44994
10836,0.44918
10837,0.44854
10838,0.44803
10839,0.44766
10840,0.44743
10841,0.44733
10842,0.44739
10843,0.44759
10844,0.44794
10845,0.44845
10846,0.44913
10847,0.44996
10848,0.45097
10849,0.45214
10850,0.45349
10851,0.45502
10852,0.45673
10853,0.45863
10854,0.46071
10855,0.46298
10856,0.46544
10857,0.4681
10858,0.47095
10859,0.47399
10860,0.47723
10861,0.48067
10862,0.48431
10863,0.48814
10864,0.49216
10865,0.49638
10866,0.50079
10867,0.50539
10868,0.51017
10869,0.51514
10870,0.52028
10871,0.5256
10872,0.53108
10873,0.53673
10874,0.54254
10875,0.54849
10876,0.55459
10877,0.56083
10878,0.5672
10879,0.57368
10880,0.58029
10881,0.587
10882,0.5938
10883,0.6007
10884,0.60767
10885,0.61472
10886,0.62183
10887,0.629
10888,0.63621
10889,0.64347
10890,0.65075
10891,0.65806
10892,0.66538
10893,0.6727
10894,0.68003
10895,0.68734
10896,0.69465
10897,0.70193
10898,0.70918
10899,0.7164
10900,0.72357
10901,0.7307
10902,0.73778
10903,0.74481
10904,0.75177
10905,0.75867
10906,0.76549
10907,0.77225
10908,0.77892
10909,0.78552
10910,0.79203
10911,0.79846
10912,0.80479
10913,0.81104
10914,0.81719
10915,0.82324
10916,0.8292
10917,0.83505
10918,0.84081
10919,0.84646
10920,0.85201
10921,0.85746
10922,0.8628
10923,0.86803
10924,0.87316
10925,0.87818
10926,0.88309
10927,0.8879
10928,0.89259
10929,0.89718
10930,0.90166
10931,0.90604
10932,0.9103
10933,0.91445
10934,0.9185
10935,0.92244
10936,0.92628
10937,0.93
10938,0.93362
10939,0.93714
10940,0.94055
10941,0.94385
10942,0.94705
10943,0.95015
10944,0.95315
10945,0.95604
10946,0.95883
10947,0.96152
10948,0.96411
10949,0.96661
10950,0.969
10951,0.9713
10952,0.9735
10953,0.9756
10954,0.97762
10955,0.97954
10956,0.98136
10957,0.9831
10958,0.98474
10959,0.9863
10960,0.98777
10961,0.98915
10962,0.99045
10963,0.99166
10964,0.9928
10965,0.99385
10966,0.99481
10967,0.99571
10968,0.99652
10969,0.99726
10970,0.99792
10971,0.99851
10972,0.99902
10973,0.99947
10974,0.99985
10975,1.0002
10976,1.0004
10977,1.0006
10978,1.0007
10979,1.0008
10980,1.0008
10981,1.0007
10982,1.0006
10983,1.0004
10984,1.0002
10985,0.99991
10986,0.99959
10987,0.99922
10988,0.9988
10989,0.99834
10990,0.99784
10991,0.9973
10992,0.99672
10993,0.9961
10994,0.99545
10995,0.99477
10996,0.99406
10997,0.99333
10998,0.99256
10999,0.99178
11000,0.99097
11001,0.99015
11002,0.9893
11003,0.98845
11004,0.98758
11005,0.98671
11006,0.98582
11007,0.98494
11008,0.98405
11009,0.98317
11010,0.98228
11011,0.98141
11012,0.98054
11013,0.97969
11014,0.97886
11015,0.97804
11016,0.97724
11017,0.97647
11018,0.97572
11019,0.97501
11020,0.97433
11021,0.97369
11022,0.97308
11023,0.97252
11024,0.97201
11025,0.97155
11026,0.97114
11027,0.97079
11028,0.97049
11029,0.97027
11030,0.9701
11031,0.97001
11032,0.96999
11033,0.97004
11034,0.97018
11035,0.97039
11036,0.97069
11037,0.97108
11038,0.97156
11039,0.97213
11040,0.9728
11041,0.97356
11042,0.97442
11043,0.97539
11044,0.97645
11045,0.97763
11046,0.97891
11047,0.98029
11048,0.98179
11049,0.98339
11050,0.9851
11051,0.98693
11052,0.98886
11053,0.9909
11054,0.99305
11055,0.99531
11056,0.99768
11057,1.0001
11058,1.0027
11059,1.0054
11060,1.0082
11061,1.011
11062,1.014
11063,1.017
11064,1.0202
11065,1.0234
11066,1.0267
11067,1.03
11068,1.0335
11069,1.0369
11070,1.0405
11071,1.0441
11072,1.0477
11073,1.0513
11074,1.055
11075,1.0587
11076,1.0624
11077,1.0662
11078,1.0699
11079,1.0736
11080,1.0773
11081,1.0809
11082,1.0845
11083,1.0881
11084,1.0917
11085,1.0951
11086,1.0985
11087,1.1019
11088,1.1051
11089,1.1083
11090,1.1114
11091,1.1144
11092,1.1173
11093,1.12
11094,1.1227
11095,1.1253
11096,1.1277
11097,1.13
11098,1.1322
11099,1.1343
11100,1.1363
11101,1.1381
11102,1.1398
11103,1.1414
11104,1.1428
11105,1.1441
11106,1.1453
11107,1.1464
11108,1.1474
11109,1.1482
11110,1.1489
11111,1.1495
11112,1.15
11113,1.1504
11114,1.1507
11115,1.1508
11116,1.1509
11117,1.1509
11118,1.1507
11119,1.1505
11120,1.1502
11121,1.1498
11122,1.1494
11123,1.1488
11124,1.1482
11125,1.1476
11126,1.1468
11127,1.146
11128,1.1452
11129,1.1443
11130,1.1433
11131,1.1423
11132,1.1413
11133,1.1402
11134,1.1391
11135,1.1379
11136,1.1368
11137,1.1356
11138,1.1344
11139,1.1331
11140,1.1319
11141,1.1307
11142,1.1294
11143,1.1281
11144,1.1269
11145,1.1256
11146,1.1243
11147,1.1231
11148,1.1218
11149,1.1206
11150,1.1193
11151,1.1181
11152,1.1169
11153,1.1157
11154,1.1146
11155,1.1135
11156,1.1123
11157,1.1113
11158,1.1102
11159,1.1092
11160,1.1082
11161,1.1072
11162,1.1063
11163,1.1054
11164,1.1045
11165,1.1037
11166,1.1029
11167,1.1021
11168,1.1014
11169,1.1007
11170,1.1
11171,1.0994
11172,1.0989
11173,1.0983
11174,1.0979
11175,1.0974
11176,1.097
11177,1.0966
11178,1.0963
11179,1.096
11180,1.0957
11181,1.0955
11182,1.0953
11183,1.0952
11184,1.095
11185,1.095
11186,1.0949
11187,1.0949
11188,1.0949
11189,1.0949
11190,1.095
11191,1.095
11192,1.0951
11193,1.0953
11194,1.0954
11195,1.0955
11196,1.0957
11197,1.0959
11198,1.0961
11199,1.0963
11200,1.0965
11201,1.0967
11202,1.0969
11203,1.0971
11204,1.0973
11205,1.0974
11206,1.0976
11207,1.0977
11208,1.0979
11209,1.098
11210,1.0981
11211,1.0981
11212,1.0981
11213,1.0981
11214,1.0981
11215,1.098
11216,1.0978
11217,1.0976
11218,1.0973
11219,1.097
11220,1.0966
11221,1.0962
11222,1.0957
11223,1.0951
11224,1.0944
11225,1.0937
11226,1.0928
11227,1.0919
11228,1.0909
11229,1.0898
11230,1.0885
11231,1.0872
11232,1.0858
11233,1.0842
11234,1.0826
11235,1.0808
11236,1.079
11237,1.077
11238,1.0749
11239,1.0726
11240,1.0703
11241,1.0678
11242,1.0652
11243,1.0625
11244,1.0597
11245,1.0568
11246,1.0537
11247,1.0506
11248,1.0473
11249,1.0439
11250,1.0404
11251,1.0368
11252,1.0332
11253,1.0294
11254,1.0255
11255,1.0216
11256,1.0176
11257,1.0135
11258,1.0093
11259,1.0051
11260,1.0008
11261,0.99643
11262,0.99203
11263,0.98758
11264,0.9831
11265,0.97858
11266,0.97403
11267,0.96946
11268,0.96486
11269,0.96025
11270,0.95562
11271,0.95099
11272,0.94635
11273,0.94171
11274,0.93708
11275,0.93246
11276,0.92785
11277,0.92325
11278,0.91867
11279,0.91412
11280,0.90959
11281,0.90508
11282,0.90061
11283,0.89618
11284,0.89178
11285,0.88742
11286,0.8831
11287,0.87883
11288,0.8746
11289,0.87042
11290,0.86628
11291,0.8622
11292,0.85818
11293,0.85421
11294,0.85029
11295,0.84644
11296,0.84264
11297,0.8389
11298,0.83523
11299,0.83161
11300,0.82806
11301,0.82457
11302,0.82115
11303,0.8178
11304,0.8145
11305,0.81128
11306,0.80812
11307,0.80503
11308,0.802
11309,0.79905
11310,0.79615
11311,0.79333
11312,0.79057
11313,0.78788
11314,0.78525
11315,0.78269
11316,0.7802
11317,0.77777
11318,0.7754
11319,0.77309
11320,0.77085
11321,0.76867
11322,0.76655
11323,0.76448
11324,0.76248
11325,0.76053
11326,0.75864
11327,0.75681
11328,0.75502
11329,0.75329
11330,0.75161
11331,0.74998
11332,0.74839
11333,0.74686
11334,0.74536
11335,0.74391
11336,0.7425
11337,0.74114
11338,0.7398
11339,0.73851
11340,0.73725
11341,0.73603
11342,0.73483
11343,0.73367
11344,0.73254
11345,0.73143
11346,0.73034
11347,0.72929
11348,0.72825
11349,0.72723
11350,0.72624
11351,0.72526
11352,0.72429
11353,0.72335
11354,0.72241
11355,0.72149
11356,0.72058
11357,0.71968
11358,0.71879
11359,0.7179
11360,0.71703
11361,0.71616
11362,0.71529
11363,0.71443
11364,0.71357
11365,0.71272
11366,0.71187
11367,0.71102
11368,0.71017
11369,0.70932
11370,0.70848
11371,0.70764
11372,0.7068
11373,0.70596
11374,0.70512
11375,0.70428
11376,0.70345
11377,0.70262
11378,0.70179
11379,0.70097
11380,0.70015
11381,0.69934
11382,0.69854
11383,0.69775
11384,0.69696
11385,0.69619
11386,0.69543
11387,0.69468
11388,0.69396
11389,0.69324
11390,0.69255
11391,0.69189
11392,0.69124
11393,0.69063
11394,0.69004
11395,0.68949
11396,0.68897
11397,0.68849
11398,0.68805
11399,0.68765
11400,0.6873
11401,0.687
11402,0.68676
11403,0.68658
11404,0.68645
11405,0.6864
11406,0.68641
11407,0.68649
11408,0.68666
11409,0.6869
11410,0.68723
11411,0.68765
11412,0.68817
11413,0.68878
11414,0.6895
11415,0.69032
11416,0.69126
11417,0.6923
11418,0.69347
11419,0.69476
11420,0.69617
11421,0.69772
11422,0.69939
11423,0.7012
11424,0.70315
11425,0.70524
11426,0.70747
11427,0.70984
11428,0.71235
11429,0.71501
11430,0.71782
11431,0.72077
11432,0.72386
11433,0.7271
11434,0.73048
11435,0.734
11436,0.73765
11437,0.74144
11438,0.74537
11439,0.74942
11440,0.75359
11441,0.75788
11442,0.76229
11443,0.76681
11444,0.77143
11445,0.77615
11446,0.78096
11447,0.78586
11448,0.79084
11449,0.7959
11450,0.80103
11451,0.80621
11452,0.81146
11453,0.81675
11454,0.82209
11455,0.82746
11456,0.83287
11457,0.8383
11458,0.84375
11459,0.84922
11460,0.85469
11461,0.86017
11462,0.86565
11463,0.87112
11464,0.87658
11465,0.88203
11466,0.88746
11467,0.89287
11468,0.89825
11469,0.9036
11470,0.90892
11471,0.9142
11472,0.91945
11473,0.92465
11474,0.92981
11475,0.93493
11476,0.94
11477,0.94503
11478,0.95
11479,0.95492
11480,0.9598
11481,0.96461
11482,0.96938
11483,0.97409
11484,0.97874
11485,0.98334
11486,0.98789
11487,0.99238
11488,0.99681
11489,1.0012
11490,1.0055
11491,1.0098
11492,1.014
11493,1.0181
11494,1.0222
11495,1.0263
11496,1.0303
11497,1.0342
11498,1.0381
11499,1.0419
11500,1.0457
11501,1.0494
11502,1.0531
11503,1.0567
11504,1.0603
11505,1.0638
11506,1.0673
11507,1.0707
11508,1.0741
11509,1.0774
11510,1.0807
11511,1.0839
11512,1.0871
11513,1.0903
11514,1.0934
11515,1.0965
11516,1.0995
11517,1.1025
11518,1.1054
11519,1.1083
11520,1.1112
11521,1.114
11522,1.1168
11523,1.1195
11524,1.1222
11525,1.1249
11526,1.1275
11527,1.1301
11528,1.1326
11529,1.1351
11530,1.1376
11531,1.1401
11532,1.1425
11533,1.1449
11534,1.1472
11535,1.1495
11536,1.1518
11537,1.154
11538,1.1562
11539,1.1584
11540,1.1605
11541,1.1626
11542,1.1647
11543,1.1667
11544,1.1687
11545,1.1707
11546,1.1727
11547,1.1746
11548,1.1765
11549,1.1783
11550,1.1801
11551,1.1819
11552,1.1837
11553,1.1854
11554,1.1872
11555,1.1888
11556,1.1905
11557,1.1921
11558,1.1937
11559,1.1953
11560,1.1968
11561,1.1984
11562,1.1999
11563,1.2013
11564,1.2028
11565,1.2042
11566,1.2056
11567,1.207
11568,1.2084
11569,1.2097
11570,1.211
11571,1.2123
11572,1.2136
11573,1.2149
11574,1.2162
11575,1.2174
11576,1.2187
11577,1.2199
11578,1.2211
11579,1.2223
11580,1.2235
11581,1.2247
11582,1.2259
11583,1.2271
11584,1.2283
11585,1.2295
11586,1.2306
11587,1.2318
11588,1.233
11589,1.2342
11590,1.2354
11591,1.2367
11592,1.2379
11593,1.2392
11594,1.2404
11595,1.2417
11596,1.243
11597,1.2443
11598,1.2456
11599,1.247
11600,1.2484
11601,1.2498
11602,1.2512
11603,1.2526
11604,1.2541
11605,1.2556
11606,1.2571
11607,1.2587
11608,1.2602
11609,1.2618
11610,1.2634
11611,1.265
11612,1.2667
11613,1.2683
11614,1.27
11615,1.2717
11616,1.2733
11617,1.275
11618,1.2767
11619,1.2784
11620,1.28
11621,1.2817
11622,1.2833
11623,1.2849
11624,1.2864
11625,1.2879
11626,1.2894
11627,1.2908
11628,1.2922
11629,1.2934
11630,1.2947
11631,1.2958
11632,1.2968
11633,1.2978
11634,1.2986
11635,1.2994
11636,1.3
11637,1.3005
11638,1.3009
11639,1.3011
11640,1.3012
11641,1.3012
11642,1.301
11643,1.3007
11644,1.3003
11645,1.2996
11646,1.2989
11647,1.2979
11648,1.2968
11649,1.2956
11650,1.2942
11651,1.2926
11652,1.2909
11653,1.289
11654,1.287
11655,1.2848
11656,1.2824
11657,1.2799
11658,1.2772
11659,1.2744
11660,1.2715
11661,1.2684
11662,1.2652
11663,1.2618
11664,1.2583
11665,1.2547
11666,1.2509
11667,1.2471
11668,1.2431
11669,1.239
11670,1.2348
11671,1.2304
11672,1.226
11673,1.2215
11674,1.2169
11675,1.2122
11676,1.2074
11677,1.2026
11678,1.1976
11679,1.1926
11680,1.1875
11681,1.1824
11682,1.1771
11683,1.1719
11684,1.1665
11685,1.1611
11686,1.1557
11687,1.1502
11688,1.1446
11689,1.1391
11690,1.1334
11691,1.1278
11692,1.1221
11693,1.1164
11694,1.1106
11695,1.1049
11696,1.0991
11697,1.0932
11698,1.0874
11699,1.0815
11700,1.0757
11701,1.0698
11702,1.0639
11703,1.058
11704,1.0521
11705,1.0461
11706,1.0402
11707,1.0343
11708,1.0284
11709,1.0225
11710,1.0165
11711,1.0106
11712,1.0047
11713,0.9988
11714,0.9929
11715,0.98701
11716,0.98114
11717,0.97527
11718,0.96942
11719,0.96358
11720,0.95775
11721,0.95194
11722,0.94615
11723,0.94038
11724,0.93462
11725,0.92889
11726,0.92317
11727,0.91748
11728,0.9118
11729,0.90615
11730,0.90052
11731,0.89492
11732,0.88934
11733,0.88378
11734,0.87825
11735,0.87274
11736,0.86726
11737,0.86181
11738,0.85638
11739,0.85098
11740,0.84561
11741,0.84027
11742,0.83495
11743,0.82966
11744,0.8244
11745,0.81917
11746,0.81397
11747,0.8088
11748,0.80365
11749,0.79854
11750,0.79345
11751,0.78839
11752,0.78336
11753,0.77836
11754,0.77339
11755,0.76845
11756,0.76353
11757,0.75864
11758,0.75379
11759,0.74895
11760,0.74415
11761,0.73937
11762,0.73462
11763,0.7299
11764,0.7252
11765,0.72053
11766,0.71588
11767,0.71126
11768,0.70667
11769,0.70209
11770,0.69755
11771,0.69302
11772,0.68852
11773,0.68404
11774,0.67958
11775,0.67515
11776,0.67073
11777,0.66634
11778,0.66197
11779,0.65762
11780,0.65329
11781,0.64898
11782,0.64469
11783,0.64042
11784,0.63617
11785,0.63193
11786,0.62772
11787,0.62353
11788,0.61936
11789,0.6152
11790,0.61107
11791,0.60696
11792,0.60287
11793,0.5988
11794,0.59475
11795,0.59072
11796,0.58672
11797,0.58273
11798,0.57877
11799,0.57484
11800,0.57093
11801,0.56705
11802,0.56319
11803,0.55936
11804,0.55556
11805,0.55179
11806,0.54805
11807,0.54434
11808,0.54066
11809,0.53702
11810,0.53341
11811,0.52984
11812,0.52631
11813,0.52281
11814,0.51936
11815,0.51594
11816,0.51257
11817,0.50925
11818,0.50596
11819,0.50273
11820,0.49954
11821,0.49641
11822,0.49332
11823,0.49029
11824,0.48731
11825,0.4844
11826,0.48153
11827,0.47873
11828,0.47599
11829,0.47332
11830,0.47071
11831,0.46817
11832,0.4657
11833,0.4633
11834,0.46098
11835,0.45873
11836,0.45657
11837,0.45448
11838,0.45248
11839,0.45057
11840,0.44874
11841,0.44701
11842,0.44538
11843,0.44384
11844,0.44241
11845,0.44108
11846,0.43986
11847,0.43875
11848,0.43775
11849,0.43688
11850,0.43612
11851,0.4355
11852,0.435
11853,0.43463
11854,0.43441
11855,0.43432
11856,0.43438
11857,0.43459
11858,0.43495
11859,0.43547
11860,0.43615
11861,0.43699
11862,0.43801
11863,0.43919
11864,0.44056
11865,0.4421
11866,0.44382
11867,0.44573
11868,0.44783
11869,0.45012
11870,0.45261
11871,0.45529
11872,0.45817
11873,0.46125
11874,0.46452
11875,0.468
11876,0.47168
11877,0.47556
11878,0.47964
11879,0.48391
11880,0.48839
11881,0.49305
11882,0.49791
11883,0.50295
11884,0.50818
11885,0.51359
11886,0.51916
11887,0.52491
11888,0.53082
11889,0.53688
11890,0.5431
11891,0.54945
11892,0.55594
11893,0.56255
11894,0.56929
11895,0.57613
11896,0.58307
11897,0.5901
11898,0.59721
11899,0.6044
11900,0.61166
11901,0.61897
11902,0.62632
11903,0.63372
11904,0.64114
11905,0.64859
11906,0.65604
11907,0.6635
11908,0.67096
11909,0.67841
11910,0.68583
11911,0.69324
11912,0.7006
11913,0.70793
11914,0.71522
11915,0.72245
11916,0.72963
11917,0.73674
11918,0.74379
11919,0.75076
11920,0.75766
11921,0.76448
11922,0.77121
11923,0.77786
11924,0.78442
11925,0.79088
11926,0.79725
11927,0.80351
11928,0.80968
11929,0.81574
11930,0.8217
11931,0.82756
11932,0.8333
11933,0.83894
11934,0.84446
11935,0.84988
11936,0.85518
11937,0.86037
11938,0.86545
11939,0.87042
11940,0.87527
11941,0.88001
11942,0.88463
11943,0.88914
11944,0.89354
11945,0.89783
11946,0.902
11947,0.90606
11948,0.91001
11949,0.91385
11950,0.91757
11951,0.92119
11952,0.9247
11953,0.92809
11954,0.93138
11955,0.93456
11956,0.93764
11957,0.94061
11958,0.94347
11959,0.94623
11960,0.94889
11961,0.95145
11962,0.9539
11963,0.95626
11964,0.95851
11965,0.96067
11966,0.96273
11967,0.9647
11968,0.96657
11969,0.96834
11970,0.97003
11971,0.97162
11972,0.97313
11973,0.97454
11974,0.97587
11975,0.97711
11976,0.97827
11977,0.97934
11978,0.98034
11979,0.98125
11980,0.98208
11981,0.98283
11982,0.98351
11983,0.98411
11984,0.98464
11985,0.9851
11986,0.98548
11987,0.9858
11988,0.98605
11989,0.98623
11990,0.98635
11991,0.9864
11992,0.9864
11993,0.98633
11994,0.98621
11995,0.98603
11996,0.98579
11997,0.98551
11998,0.98517
11999,0.98478
12000,0.98434
12001,0.98386
12002,0.98333
12003,0.98276
12004,0.98216
12005,0.98151
12006,0.98082
12007,0.98011
12008,0.97935
12009,0.97857
12010,0.97776
12011,0.97693
12012,0.97607
12013,0.97519
12014,0.97428
12015,0.97336
12016,0.97243
12017,0.97148
12018,0.97053
12019,0.96956
12020,0.96859
12021,0.96762
12022,0.96664
12023,0.96567
12024,0.96471
12025,0.96375
12026,0.9628
12027,0.96187
12028,0.96095
12029,0.96005
12030,0.95918
12031,0.95833
12032,0.95751
12033,0.95672
12034,0.95596
12035,0.95525
12036,0.95457
12037,0.95394
12038,0.95336
12039,0.95283
12040,0.95235
12041,0.95193
12042,0.95157
12043,0.95128
12044,0.95105
12045,0.9509
12046,0.95082
12047,0.95082
12048,0.95089
12049,0.95106
12050,0.9513
12051,0.95164
12052,0.95207
12053,0.9526
12054,0.95322
12055,0.95394
12056,0.95477
12057,0.9557
12058,0.95673
12059,0.95788
12060,0.95913
12061,0.96049
12062,0.96197
12063,0.96356
12064,0.96526
12065,0.96707
12066,0.969
12067,0.97104
12068,0.9732
12069,0.97546
12070,0.97784
12071,0.98033
12072,0.98292
12073,0.98562
12074,0.98843
12075,0.99133
12076,0.99433
12077,0.99743
12078,1.0006
12079,1.0039
12080,1.0072
12081,1.0107
12082,1.0142
12083,1.0177
12084,1.0214
12085,1.025
12086,1.0288
12087,1.0325
12088,1.0363
12089,1.0401
12090,1.044
12091,1.0478
12092,1.0517
12093,1.0556
12094,1.0594
12095,1.0632
12096,1.067
12097,1.0708
12098,1.0745
12099,1.0782
12100,1.0818
12101,1.0853
12102,1.0888
12103,1.0922
12104,1.0955
12105,1.0988
12106,1.1019
12107,1.1049
12108,1.1079
12109,1.1107
12110,1.1135
12111,1.1161
12112,1.1186
12113,1.121
12114,1.1232
12115,1.1254
12116,1.1274
12117,1.1293
12118,1.1311
12119,1.1328
12120,1.1344
12121,1.1358
12122,1.1371
12123,1.1384
12124,1.1395
12125,1.1405
12126,1.1413
12127,1.1421
12128,1.1428
12129,1.1434
12130,1.1439
12131,1.1443
12132,1.1446
12133,1.1448
12134,1.1449
12135,1.145
12136,1.145
12137,1.1449
12138,1.1447
12139,1.1445
12140,1.1442
12141,1.1439
12142,1.1435
12143,1.1431
12144,1.1426
12145,1.1421
12146,1.1415
12147,1.1409
12148,1.1403
12149,1.1396
12150,1.1389
12151,1.1382
12152,1.1375
12153,1.1367
12154,1.136
12155,1.1352
12156,1.1344
12157,1.1337
12158,1.1329
12159,1.1321
12160,1.1313
12161,1.1306
12162,1.1298
12163,1.129
12164,1.1283
12165,1.1276
12166,1.1269
12167,1.1262
12168,1.1255
12169,1.1248
12170,1.1242
12171,1.1236
12172,1.123
12173,1.1225
12174,1.122
12175,1.1215
12176,1.121
12177,1.1206
12178,1.1202
12179,1.1198
12180,1.1195
12181,1.1192
12182,1.119
12183,1.1188
12184,1.1186
12185,1.1184
12186,1.1183
12187,1.1183
12188,1.1182
12189,1.1182
12190,1.1183
12191,1.1183
12192,1.1184
12193,1.1186
12194,1.1187
12195,1.119
12196,1.1192
12197,1.1195
12198,1.1198
12199,1.1201
12200,1.1205
12201,1.1208
12202,1.1213
12203,1.1217
12204,1.1222
12205,1.1226
12206,1.1231
12207,1.1236
12208,1.1242
12209,1.1247
12210,1.1253
12211,1.1258
12212,1.1264
12213,1.127
12214,1.1275
12215,1.1281
12216,1.1287
12217,1.1293
12218,1.1298
12219,1.1304
12220,1.1309
12221,1.1314
12222,1.1319
12223,1.1324
12224,1.1328
12225,1.1332
12226,1.1336
12227,1.134
12228,1.1343
12229,1.1346
12230,1.1348
12231,1.1349
12232,1.135
12233,1.1351
12234,1.1351
12235,1.135
12236,1.1349
12237,1.1346
12238,1.1344
12239,1.134
12240,1.1335
12241,1.1329
12242,1.1323
12243,1.1315
12244,1.1307
12245,1.1297
12246,1.1287
12247,1.1275
12248,1.1262
12249,1.1248
